,TranslatedRecipeName,Cuisine,Image_URL
3033,Kaacha Gola,Bengali,
3034,Khumb Kakuri Potli Kebab With Sandwich Spread,North Indian,
3035,Bajra Khincha,Rajasthani,
3036,Capsicum Curry,North Indian,
3037,Potato Latkes,Indian,
3038,Mint and Pomegranate Raita,Indian,
3039,Chettinad Vegetable Biryani,Chettinad,
3040,Asian Style Rice Noodle Salad With Vegetables,Asian,
3041,Banarasi Chuda Pea,North Indian,
3042,Kashmiri Saag,Kashmiri,
3043,Goan Style Mushrooms,Goan,
3044,Mushroom Empanadas,Fusion,
3045,Uttarkhand Style Mixed Bhaddu Dal,North Indian,
3046,Cape Gooseberry Salad,Continental,
3047,Amarod Curry,Parsi,
3048,Ratalu Pakora,Gujarati,
3049,Mango Salsa,Mexican,
3050,Shahi Tindora,North Indian,
3051,Cinnamon Sugar Focaccia Bread,Italian,
3052,Spinach And Corn Au Gratin With Cheesy Dip,French,
3053,Desi Poha Kheer,Indian,
3054,Cardamom Macaroons,French,
3055,Chilli Cheese Mushroom Momo,Indo Chinese,
3056,Goan Style Bimblanche Sasav,Goan,
3057,Chickoo,Continental,
3059,Besan Capsicum Ki Sabzi,Rajasthani,
3060,Cauliflower & Potato Stir Fry with Nigella Seeds,North Indian,
3061,Greek Style Vegan Moussaka,Greek,
3062,Vegetable Manchow Soup,Indo Chinese,
3063,Himachali Style Pahari Aloo Palda,Himachal,
3064,Chocolate Marble Cake Using Preethi Electric Pressure Cooker,Continental,
3065,Nungu Payasam,South Indian,
3066,Mangalorean Style Cheenikayi Kadubu,Mangalorean,
3068,Baked Gobi Manchurian,Indo Chinese,
3069,Shahjahani Khichdi,Mughlai,
3070,Aloo Bhindi Flavored With Mustard And Poppy Seeds,Bengali,
3071,Iranian Tea,Middle Eastern,
3072,Drumstick Leaves Ragi Roti,Karnataka,
3073,Hariyali Matar,North Indian,
3075,Rasawala Dhokla,Gujarati,
3076,Oats Methi Muthia,Gujarati,
3077,Gobi Biryani,North Indian,
3078,Keerai Vadai Made With Figaro Pure Olive Oil,South Indian,
3079,Amla Thogayal,South Indian,
3080,Caramelized Banana French Toast,French,
3081,Spicy Hot Chocolate,Continental,
3082,Crunchy corn and capsicum chaat,Indian,
3083,Aam Peda,Indian,
3084,Tamil Nadu Style Milagu Thattai,Tamil Nadu,
3085,Vanilla Panna Cotta with Cocoa & Mint,Continental,
3087,Radish and Wadi vegetable,Punjabi,
3089,Afghani Dhoog,Afghan,
3090,Bhoplya Cha Bharit – Maharashtrian Pumpkin Sabzi,Maharashtrian,
3091,Mixed Vegetable Pulao,Indian,
3093,Bow Tie Pasta With Baby Spinach,Italian,
3094,Bread Toast,Continental,
3095,Cheesy Stuffed Schezwan Pav,Indo Chinese,
3096,Mushroom Baby Corn Kaalimirri,Indian,
3097,Fluffy & Crispy Cheese Herbed Biscuits,Continental,
3098,Bhopli Mirchi Chi Peeth Perun Bhaji,Maharashtrian,
3099,No Onion No Garlic Cabbage Kofta Curry,Indian,
3100,Karuveppilai Kuzhambu,South Indian,
3101,No Bake Marie Biscuit Energy Bites,Continental,
3103,Oatmeal Cherry Cookies,Continental,
3104,Oatmeal Banana Mini Muffins,Continental,
3105,Chocolate Lover's Cheesecake,Continental,
3106,Motiya Chilman Pulao,Awadhi,
3107,Potato Vegetable,Gujarati,
3108,Lemongrass Flavored Tofu Fried Rice,Asian,
3109,Bhel Puri With Raw Mango,North Indian,
3110,Broccoli Pakora Masala,North Indian,
3111,Long Brinjal Poriyal Masala,South Indian,
3112,Cauliflower & Cucumber Raita,Indian,
3113,Menthi Vankaya,Andhra,
3114,Baale Dindu Kadale Palya,Coastal Karnataka,
3116,Gujarati Lasaniya Batata,Gujarati,
3117,Dhoodi Kofta,North Indian,
3118,Corn and Peas Curry,Indian,
3119,Veechu Parotta Or Ceylon Parotta,Sri Lankan,
3120,Mawa Gujiya With Badam and Pista,North Indian,
3121,Vegetarian Thai Green Curry,Thai,
3122,Chettinad Rasam Powder,Chettinad,
3123,Paneer Stuffed Bhindi In Ajwain Tomato Gravy,North Indian,
3126,Chickpea Sundal,South Indian,
3127,Thai Coconut Curry Soup,Thai,
3128,Inji Thogayal,South Indian,
3129,Diwali Cornflakes Mixture,Indian,
3130,Kaju Pakoda,Indian,
3131,Methi Moong Dal Palak,North Indian,
3132,Indian Style Jeera Biscuit,Continental,
3134,Shrimp Spinach Cheese Swirl,Indian,
3137,Udupi Style Thondekayi And Badnekayi Sambar,Udupi,
3138,Kumaon Style Thechwani,Uttarakhand,
3139,Arbi Ka Achaar,North Indian,
3140,Olive & Tofu In Harissa Curry,Continental,
3142,Chiroti,Indian,
3143,Savory Flattened Rice & Potato Breakfast,Indian,
3145,Paneer Malai Makhani Biryani,Indian,
3147,Dried Cranberry & White Chocolate Chip Biscotti,Continental,
3148,Andhra Style Sorakaya Kura,Andhra,
3149,Delhi Style Matar Chaat,North Indian,
3150,Kongunadu Style Senai Kilangu Masala,Tamil Nadu,
3152,Konkani Style Karate Batate Puddi Sagle,Konkan,
3153,Olya Kaju Chi Amti,Malvani,
3154,Chettinad Mint Potato Biryani,Chettinad,
3155,Puffed Lotus Seed Pakoras,Indian,
3156,Thengai Paal Kurma,Chettinad,
3157,Kala Chana Pilaf,Pakistani,
3158,Drumstick Leaves Fried Rice,Indian,
3159,Meetha Daliya With Milk & Fruits,Indian,
3160,Whole Wheat Naan,North Indian,
3162,Thai Lemongrass Rice,Thai,
3163,Semolina Vegetable Chilla,Indian,
3164,Pumpkin Coconut Ladoo,Indian,
3166,Raw Banana Tikkis,Indian,
3168,Maharashtrian Vegetable Amboli,Maharashtrian,
3169,Amrood Raita,Indian,
3170,Achari Aloo,North Indian,
3171,Goan Style Kulkuls,Goan,
3172,Pumpkin Cheesecake,Continental,
3173,Tofu Fried Rice,Chinese,
3174,Stuffed Strawberries With Grated Paneer,Fusion,
3175,Mango Phirni,North Indian,
3176,Healthy Amaranth Potato Thyme Croquette,Continental,
3177,Herbed Buttered Rice With Green Peas,Continental,
3178,Stuffed Kathal,Indian,
3179,Gujarati Meetha Pudla With Caramelized Bananas,Gujarati,
3180,Stuffed Idli Ke Pakode,Fusion,
3181,Rajgira Puri,North Indian,
3182,Spiced Rajma Pulao,Indian,
3183,Kashmiri Style Apple Tamatar Sabzi,Kashmiri,
3184,Gulkand Kala Jamun,Rajasthani,
3185,Karnataka Style Churumuri,Karnataka,
3186,Hare Chane Ka Pulav,North Indian,
3187,Carrot Ribbon Salad With Asian Sesame Dressing,Continental,
3188,Maharashtrian Achar Ka Masala,Maharashtrian,
3189,Thai Style Curried Corn Fritters,Thai,
3191,Strawberry Cheesecake Muffins,Continental,
3192,Perfect Gooey Mozzarella Garlic Bread,Fusion,
3193,Bengali Style Dhokar Dalna,Bengali,
3194,Gan Bian Dou Jiao,Sichuan,
3196,Boondi Raita Spiced With Black Salt,Indian,
3197,Dahi Suran Ki Kadhi,North Indian,
3199,Raw Mango And Spring Onion Chutney,Indian,
3200,Mango Shrikhand Taco,Mexican,
3201,Green Peas Nimona,Awadhi,
3202,Black Eyed Bean Lemon Bruschetta,Italian,
3203,Pav Bhaji Pizza,Fusion,
3204,Cheesy Tawa Pizza With Corn And Broccoli,Italian,
3205,Cabbage Poricha Kootu,Tamil Nadu,
3206,Pyaaz Ki Kachori,North Indian,
3207,Mango Tofu Smoothie,Indian,
3208,Carrot Soup,Continental,
3209,Keerai Karamani Kuzhambu,South Indian,
3210,Onion Rava Bhakri,Goan,
3211,Chatpatti Makai Masala,Indian,
3212,Bedmi Poori,Indian,
3213,Instant Cucumber Pickle,Indian,
3214,Milagu Pirattal Poriyal,Tamil Nadu,
3215,Rajasthani Khoya Matar Sabzi,Rajasthani,
3216,Black Bean Noodles,Asian,
3219,Palak And Peas Kachori,North Indian,
3220,Moong Dal Idli With Thengai Milagai Podi,South Indian,
3221,Curried Sweet Potato Mexican Fajita,Mexican,
3222,Bhakarwadi Chaat,Fusion,
3223,Ghoogri,Rajasthani,
3224,Pineapple Ladoo,Indian,
3226,One Pot Vangi Bhath In Hindi,South Karnataka,
3227,Baked Yogurt With Honey Cinnamon Grilled Fruits,Continental,
3228,High Protein Grilled Rajma Corn Sandwich,Continental,
3229,Mexican Style Cemita,Mexican,
3230,Maharashtrian Style Dudhi Kajuchi Sonari Amti,Maharashtrian,
3231,Tomato Chutney,South Indian,
3232,Sabbasige Soppu Dosa,Karnataka,
3233,Fried Poha Chivda,North Indian,
3234,Spiced Prune Chutney,Indian,
3235,Chow Chow Thoran,Kerala,
3236,Kabuli Chana Rasam,South Indian,
3238,Jowar Atta Pyaz Thepla – Sorghum Wheat Onion Thepla,North Indian,
3239,Vegetarian Pad Thai,Thai,
3240,Sweet Potato & Spinach Hash brown,Continental,
3241,Kerala Style Kanji Payar,Kerala,
3243,Pattani Kootu,Kerala,
3244,Asparagus Broccoli Fettuccine Pasta With Roasted Almonds,Italian,
3245,Chenai Kizhangu Masiyal,Tamil Nadu,
3246,Stuffed Potato Cutlet With Mint Mayo,Indian,
3247,Zucchini & Red Pepper Muffin,Continental,
3248,Arbi Cutlet,North Indian,
3249,No Bake Lemon Bars,Continental,
3250,Broccoli Stir Fry,Tamil Nadu,
3252,Oats Chivda,Indian,
3254,Methi Malai Matar,North Indian,
3255,Kashmiri Rogan Josh,Kashmiri,
3256,Chocolate Doughnut,Continental,
3257,Spring Onion and Peanut Raita,Indian,
3258,Macaroni Chaat,Fusion,
3259,Tuvar Ni Dal,Parsi,
3260,Vietnamese Rice Noodle Salad,Vietnamese,
3262,Caramelized Carrots & Pumpkin Seeds Cake,Continental,
3263,Ulundhu Kali,Indian,
3264,Kollu Vada Kurma,South Indian,
3265,Padpe Uppukari,Mangalorean,
3266,One Pot Chickpea And Brinjal Curry,Thai,
3268,Frozen Strawberry Yogurt,Continental,
3269,Masala Cheese Bread Loaf With Garam Masala & Herbs,Fusion,
3270,Milk Peda,Indian,
3271,Oriya Style Ambila,Oriya,
3272,Khatti Meethi Tinda Sabzi,Indian,
3273,Coca Cola Bundt Cake,Continental,
3274,Vegetarian Watermelon Jello,Continental,
3275,Maharashtrian Kadhi,Maharashtrian,
3276,Aloo Bhindi Masala Gravy,North Indian,
3277,Turai Baingan Ki Sabzi,Parsi,
3278,Hoisin Sauce,Chinese,
3279,Apple Onion Chutney,Indian,
3280,Ragi Masala Twisters,South Indian,
3282,Berry Focaccia with Mascarpone Cheese,Italian,
3283,Green Moong Dal Sabzi,Gujarati,
3284,Gutti Vankaya,Andhra,
3286,Apple Danish Pastry,Continental,
3287,Ajwain Puri,Indian,
3288,Paneer Chilli Dosa,Fusion,
3289,Kashmiri Anardan Chetin,Kashmiri,
3290,Karnataka Style Sabbasige Rasam,Karnataka,
3291,Mexican Style Capirotada,Mexican,
3292,Sweet Corn & Avarakkai Sundal,Tamil Nadu,
3293,Pepper Cauliflower,Indian,
3294,Fresh Apple Bundt Cake,Continental,
3296,French Madeleine,French,
3297,Traditional Maharashtrian Bhakarwadi,Maharashtrian,
3298,Ribbon Pakoda,Indian,
3299,Chocolate Kaju Katli,Indian,
3300,Indo,Indo Chinese,
3301,Grilled Cheese Sandwich With Paneer & Potato,Continental,
3302,Bendekayi Koddel,Mangalorean,
3303,Lemon Sevai,South Indian,
3304,Mavinakayi Chutney,Karnataka,
3305,Atta Biscuit,Indian,
3306,Mocha Swiss Roll,Continental,
3308,Basundi,Gujarati,
3309,Oriya Style Moong Dalma,Oriya,
3310,Kala Chana Masala Curry,Rajasthani,
3311,Kerala Style Pazham Pori,South Indian,
3312,No Bake Nutella Cheesecake,Continental,
3314,Kashmiri Style Modur Pulao,Kashmiri,
3315,Thotakura Majjiga Pulusu,Andhra,
3316,Mango Panna Cotta With Fruit Cream,Italian,
3317,Karnataka Style Jackfruit Moong Dal Payasa,Coastal Karnataka,
3318,Matar Butter Masala,North Indian,
3319,Spicy Mullangi Thogayal,South Indian,
3320,Mavinakayi Chitranna,South Indian,
3321,Punjabi Methi Kadhi,North Indian,
3322,Pav Bhaji Flavored Pasta,Fusion,
3323,Flourless Chocolate Rum Cake,Continental,
3324,Ragi Choco Coffee Mug Cake,Continental,
3325,Mix Vegetable Risotto,Italian,
3326,Almond And Besan Ladoo,North Indian,
3327,Apple Jalebi,Indian,
3328,Jaisalmer Kala Chana Kadhi,Rajasthani,
3329,Boiled Peanut Raita,Indian,
3330,Dal Shorba,North Indian,
3331,Sabudana Khatti Meethi Namkeen,Indian,
3332,Veg Shawarma,Middle Eastern,
3333,Parsi Style Chas Payelo Sakarkand,Parsi,
3334,Apple Cake,Continental,
3335,Kumbalakai Majjige Huli,Coastal Karnataka,
3336,Curried Carrot Celery Soup,Continental,
3337,Date Obbattu,Indian,
3338,Baked Vegetable Seekh Kebab,Indian,
3339,Kiwi Sondesh,Bengali,
3340,Twin In One Bread Loaf,Continental,
3341,Anhui Style 5 spice Corn Croquettes,Chinese,
3342,Sweet Potato Gnocchi With Garlic And Herb Butter,Italian,
3343,Thakkali Rasam,Tamil Nadu,
3344,Sour Mint Potato,Indian,
3345,Manathakkali Kootu,South Indian,
3347,Bajra Matar Ki Khichdi,Indian,
3348,Paleo Balsamic Mushrooms,Continental,
3349,Apple And Raisin Chutney,Continental,
3350,Paneer Gassi,Mangalorean,
3351,Chow Chow Thakkali Kootu,South Indian,
3352,Andhra Style Raw Soup,Andhra,
3354,Kala Chana Amti,Maharashtrian,
3355,Fig, Ricotta And Honey Salad With Pine Nuts,
3356,Whole Wheat Crepes,French,
3357,Creamy Cinnamon Peach Milkshake With Chia Seeds,Continental,
3358,Vanilla Dutch Baby Pancake,Continental,
3360,Fruit Kebabs,Continental,
3361,Soft Taco With Mushroom and Roasted Bell pepper Sauce,Mexican,
3362,Avocado Tomato Grilled Cheese Sandwich,Continental,
3363,Ragi Nippattu With Peanuts And Sesame,South Indian,
3364,Paneer Shashlik,North Indian,
3365,Parshe Macher Jhal,Bengali,
3366,Awadhi Style Dal Masoor Mussallam,Awadhi,
3368,Healthy Carrot Methi and Mooli Thepla,Gujarati,
3369,Khamiri Roti,Mughlai,
3371,Kolhapuri Misal Pav,North Indian,
3372,Chickpea Pulses with Coconut,Bengali,
3373,Sparkling Strawberry Mocktail,Continental,
3374,French Crullers,European,
3375,Matar Millet Pulao,North Indian,
3376,Chettinad Style Tomato Vermicelli Upma,Chettinad,
3378,Pudina Dahi Chutney,North Indian,
3379,Shanghai Yang Chun Noodle,Chinese,
3380,Green Legume Fry,South Indian,
3381,Marwari Gatta Kadhi,Rajasthani,
3382,Kala Chana Masala,North Indian,
3383,Oats And Spinach Pongal,Tamil Nadu,
3385,Blueberry Chia Banana Smoothie,Continental,
3386,Podi Potta Pachhai Kathirikai,South Indian,
3387,Creamy Dal Makhani,North Indian,
3388,Carrot Amla Pomegranate Juice,Continental,
3389,Semolina Porridge Fruit & Nut Breakfast Bowl,Continental,
3390,Curd Rice Style Overnight Oats,Indian,
3392,Masala Roasted Aloo,Indian,
3393,Paneer Stuffed Mushroom Masala,North Indian,
3394,Manipuri Style Alu Kangmet,North East India,
3395,Mughlai Aloo Great,Mughlai,
3396,Mugachi Usal,Maharashtrian,
3397,Corn Korma,Indian,
3399,Vermicelli Biryani,Indian,
3400,Paneer Carrot Stuffed Paratha,Indian,
3401,Rustic Cottage Pie With Mushroom Sauce,Continental,
3402,Shortbread Cookies With Citrus Zest,Continental,
3403,Sweet Potato & Lentil Tacos With Cranberries,Mexican,
3404,Cheesy & Spicy Pull Apart Bread With Indian Spices,Indian,
3405,Mango Curry,Indian,
3406,Avalakki Bella Usuli,Karnataka,
3407,Andhra Style Pesarattu Upma,Andhra,
3408,Orange And Poppy Seeds Muffins,Continental,
3409,Gluten Free Samosa,Indian,
3410,Banana Walnut Chai Smoothie,Continental,
3411,Honey Glazed Roasted Carrots With Herbs,Continental,
3412,Loaded Baked Potato French Fries,Continental,
3413,Thotakura Undalu,Andhra,
3414,Anda Bhurji,North Indian,
3415,Zucchini Boats With Chickpeas In Tomato Hummus,Mediterranean,
3416,Foxtail Millet Vermicelli Upma,South Indian,
3417,Grilled Cherry Tomato Pickle,Indian,
3418,Pissaladiere,French,
3419,Baby Potato Theeyal,Kerala,
3420,Oats Uttapam topped with Paneer,Tamil Nadu,
3421,Peanut Butter Cookie Bars,Continental,
3422,Sel Roti,Nepalese,
3423,Suran Kofta Curry,North Indian,
3424,Turmeric Milk,Indian,
3425,Chow Chow and Carrot Kootu,South Indian,
3426,Pumpkin Erissery,Kerala,
3427,Sesame Peanut Potato Mix,Indian,
3429,Narkel Naru Ladoo With Grated Coconut,Indian,
3430,Oriya Style Ghanta Tarkari,Oriya,
3431,Red Rice Dosa,South Indian,
3432,Beetroot & Spinach Nimki,North Indian,
3433,Iyengar Style Thavala Adai,Tamil Nadu,
3434,Stuffed Jackfruit Curry,Indian,
3435,Israeli Couscous Salad,Continental,
3436,Nei Appam Using Rice Flour,Kerala,
3437,Paal Kozhukattai With Bananas,South Indian,
3438,Maharashtrian Kalanyachi Bhakri With Groundnut Chutney,Maharashtrian,
3439,Goan Raw Banana Sabzi,Goan,
3440,Garlic Shrimp Linguine Pasta,Italian,
3441,Healthy Fruit Pizza For Breakfast,Fusion,
3443,Vaangi Bhaat,Maharashtrian,
3444,Mash Ki Dal Khasgai,North Indian,
3445,One Pot Tex,Fusion,
3446,Saffron Pistachio Firni,Mughlai,
3447,Punjabi Style Espresso Coffee,Punjabi,
3448,Vempampoo Rice,South Indian,
3449,Fenugreek Seeds Tambli,Karnataka,
3450,Thai Style Noodles With Spinach And Leeks,Thai,
3451,Pasta Salad With Broccoli & Feta Cheese,Italian,
3452,Healthy Spinach Idli,South Indian,
3453,Punjabi Bhindi Kadhi,Punjabi,
3454,Mushroom Strudel,Continental,
3455,Suran Moongphali Curry,Indian,
3456,Roast Peaches with Coconut Walnut Sauce,Continental,
3457,South Indian Style Green Moong Sprouts, Raw Mango Salad,
3459,Instant Mixed Vegetable Pickle,Indian,
3460,Methi Kumro,Bengali,
3461,Til Ke Aloo,Indian,
3462,Kaju Butter Masala,North Indian,
3463,Aloo Patta Gobi Sabzi,North Indian,
3464,Hyderabadi Style Cells,Hyderabadi,
3465,Maharashtrian Gavachi Kheer,Indian,
3466,Stuffed Matar & Gobi Paratha,North Indian,
3467,Creamy Spinach Basil Pasta,Italian,
3468,Kathiawadi Adad Dal,Gujarati,
3469,Chinese Style Green Beans,Sichuan,
3470,Cheesy Baked Ziti Pasta with Roasted Mushroom & Corn,Italian,
3471,Passion Fruit,Indian,
3473,Aloo Gobi Ki Sabzi,North Indian,
3474,Karnataka Style Awarekai Upma,Karnataka,
3475,Green Beans Salad,Continental,
3476,Raw Banana and Banana Stem Stuffed Paratha,Indian,
3477,Roasted Red Pepper Hummus,Mediterranean,
3478,Chaat Masala Mashed Potato Toasted Sandwich,Fusion,
3479,Cheesy Pav Bhaji,Maharashtrian,
3480,Enchorer Torkari,Bengali,
3481,Creme Caramel Flan,French,
3482,Elo Jhelo Nimki,Bengali,
3483,Spinach And Tomato Quiche,French,
3484,Kerala Style Avial,Kerala,
3485,Muga Ambat,Coastal Karnataka,
3487,Chakka Erissery,Kerala,
3488,Cold Phyllo Tartlets With Cream Cheese And Dill Toppings,Continental,
3489,Aal Ke Kofte,Rajasthani,
3490,Vepampoo Kara Kuzhambu,South Indian,
3491,The Best Spicy Spaghetti Bolognese,Italian,
3493,Banana And Cranberry Bran Muffins,Continental,
3494,Tandoori Chickpea & Cauliflower Curry,Indian,
3495,Achari Paneer Tikka,North Indian,
3496,Rava Pongal,South Indian,
3497,Oats Yogurt Parfait With Fruits,Continental,
3498,Indo Japanese Rice Cakes,Japanese,
3499,Cauliflower Rice and Lentil Curry,Indian,
3500,Healthy Vegetable Paratha Rolls,North Indian,
3501,Vegetarian Malai Kebab,North Indian,
3502,Curd Oats,Indian,
3503,Labongo Latika,Bengali,
3504,Moong Dal Ladoo,South Indian,
3505,Adzuki Bean Paste,Chinese,
3506,Paneer Pav Bhaji,North Indian,
3507,Andhra Style Beetroot Vepudu,Andhra,
3508,Iyengar Style Whole Wheat & Oats Khara Biscuit,Tamil Nadu,
3509,Punjabi Rajma Masala,North Indian,
3510,Muesli Pumpkin Bread,Continental,
3511,Baby Corn & Tomato Masala Bath,North Indian,
3512,Raab,Indian,
3513,Ada Pradhaman,Kerala,
3514,Creamy Cabbage, Sweet Corn Cole Slaw with Hung Curd,
3515,Mamsaam Chops,Indian,
3516,Karnataka Style Kadle Kaalu Saru,South Karnataka,
3517,Broccoli and Tofu Vegetable,Indian,
3518,Satsaagi,Sindhi,
3519,Lebanese Style Riz B Haleeb,Middle Eastern,
3520,Puffed Rice Upma,South Indian,
3521,Macaroni And Cheese,Italian,
3523,Ragi Malt,Indian,
3525,Pull Apart Mini Pizza Boats,Italian,
3526,Roasted Beet & Walnut Dip,Continental,
3527,Peanut Saffron Barfi,North Indian,
3528,South Indian Case Tiger Joint,South Indian,
3529,Kala Chana Salad,Indian,
3530,Banana Stem Thoran,Kerala,
3531,Three Bean Salad,Mexican,
3532,Spinach And Sweet Potato Kofta In Green Curry,Continental,
3533,Chettinad Vegetable Pulav,Chettinad,
3534,Papad Parathas,Indian,
3535,Mangalore Nurge Gashi,Mangalorean,
3536,Methi Bajra Poori,Indian,
3537,Healthy Spicy Banana Cake,Continental,
3539,Whole Wheat Fruit and Nut Cup Cake,Continental,
3541,Kare Badge,Indian,
3542,Jowar Dhani Chivda,South Indian,
3543,Moroccan Harira,African,
3544,Spicy Mixed Vegetables Rice Cutlet,Indian,
3545,Upside Down Pear Ginger Cake,Continental,
3546,Punjabi Masala Lobia Vegetable,Punjabi,
3547,Maharashtrian Rice Flour Porridge,Maharashtrian,
3549,Tawa Idli,Indian,
3550,Chaas Dahi Vada,North Indian,
3551,Chingiri Paturi,Bengali,
3552,Cajun Style Potatoes,Caribbean,
3553,Puli Upma in Ragi Pachai,South Indian,
3554,Raw Banana Chivda,Indian,
3555,Shahi Tukda Gajar Halwa Shots With Rabri,Indian,
3556,Beetroot Paratha,Indian,
3558,Matar Pudina Oat & Broken Wheat Tikki,Indian,
3559,Black Forest Cake,Continental,
3560,Happy Dahi Wali Gourd,North Indian,
3561,Tomato Rice With Basil,Indian,
3562,Peanut Chaat With Spiced Yogurt,North Indian,
3563,Gajar Lauki Juice,Indian,
3564,Roasted Vegetables With Tahini Sauce,Greek,
3565,Karnataka Style Ellu Bella,Karnataka,
3567,Savory Tart with Grape and Gouda Cheese,Italian,
3568,Healthy Tomato Carrot Onion Soup,Indian,
3569,Mughlai Bhindi,Mughlai,
3572,Italian Pasta Sizzler,Italian,
3573,Whole Wheat Sonth Ke Ladoo,North Indian,
3574,Punjabi Style Boondi Kadhi,Punjabi,
3575,Creamy Fruit Trifle,British,
3576,Bacon Quiche Tart,French,
3577,Aloo Bonda,Bengali,
3579,Rajasthani Gunday Pickle,Rajasthani,
3580,Shahi Paneer,North Indian,
3581,Spicy Goan Style Mushrooms,Goan,
3582,Baked Whole Wheat Salsa Tart,French,
3584,Thumbprint Salted Caramel Chocolate Cookies,Continental,
3585,Olive Oil & Cranberry Cookies,Continental,
3586,Mirchi And Aloo Curry,North Indian,
3587,Bardoli Ki Khichdi,Gujarati,
3588,Chocolate Pancakes With Banana,Continental,
3589,Stuffed Makai Paratha,North Indian,
3590,Kanji,North Indian,
3591,Mooli Makki Roti,Indian,
3592,Vietnamese Vegetarian Spring Rolls With Mushrooms & Vegetables,Vietnamese,
3593,Dhingri Dolma,Awadhi,
3594,Kashmir Style Bom Chount,Kashmiri,
3595,Watermelon Pizza,Continental,
3596,Chilli Roasted Black Eyed Peas,Continental,
3597,Menthya Dose,South Indian,
3598,Bharwa Lauki,North Indian,
3599,Vermicelli & Oats Kheer,Indian,
3600,Salted Caramel Popcorn,Indian,
3602,Pyaz Kachori Chaat,North Indian,
3603,Broccoli Malai Kofta,Lucknowi,
3604,Dahi Wale Tinda Ki Sabzi,North Indian,
3605,Bharli Vangi,Maharashtrian,
3606,Vazhakkai Podimas,South Indian,
3607,Fresh Figs Ice Cream,Continental,
3608,Assamese Bilahi Boror Tenga,Assamese,
3609,Moong Dal Karara,Rajasthani,
